"state1","state2","season","jaccard"
"Virginia","Montana","summer",0.102128311131527
"Washington","Montana","summer",0.271612265084075
"West Virginia","Montana","summer",0.134188900146347
"Wisconsin","Montana","summer",0.181485510829789
"Wyoming","Montana","summer",0.422532362459547
"Alabama","Nebraska","summer",0.207105064247921
"Alaska","Nebraska","summer",0.0680640886640164
"Arizona","Nebraska","summer",0.137820512820513
"Arkansas","Nebraska","summer",0.284424379232506
"California","Nebraska","summer",0.0858754512635379
"Colorado","Nebraska","summer",0.275276673471581
"Connecticut","Nebraska","summer",0.271017699115044
"Delaware","Nebraska","summer",0.291531425199174
"Florida","Nebraska","summer",0.130908844643099
"Georgia","Nebraska","summer",0.209156193895871
"Hawaii","Nebraska","summer",0.0365750272496064
"Idaho","Nebraska","summer",0.190006752194463
"Illinois","Nebraska","summer",0.335448868870918
"Indiana","Nebraska","summer",0.313885119855269
"Iowa","Nebraska","summer",0.421917371191578
"Kansas","Nebraska","summer",0.452357881136951
"Kentucky","Nebraska","summer",0.295672514619883
"Louisiana","Nebraska","summer",0.22076200993926
"Maine","Nebraska","summer",0.226855042499426
"Maryland","Nebraska","summer",0.259527643585615
"Massachusetts","Nebraska","summer",0.234365719134493
"Michigan","Nebraska","summer",0.282801677885084
"Minnesota","Nebraska","summer",0.320527015057573
"Mississippi","Nebraska","summer",0.218206308227635
"Missouri","Nebraska","summer",0.353436018957346
"Montana","Nebraska","summer",0.220045753503003
"Nevada","Nebraska","summer",0.141090719770923
"New Hampshire","Nebraska","summer",0.24469964664311
"New Jersey","Nebraska","summer",0.2537100456621
"New Mexico","Nebraska","summer",0.203281483059876
"New York","Nebraska","summer",0.221521256004015
"North Carolina","Nebraska","summer",0.203812207965586
"North Dakota","Nebraska","summer",0.281224489795918
"Ohio","Nebraska","summer",0.274929027679205
"Oklahoma","Nebraska","summer",0.351135814403093
"Oregon","Nebraska","summer",0.13822125813449
"Pennsylvania","Nebraska","summer",0.248977206312098
"Rhode Island","Nebraska","summer",0.264046622833234
"South Carolina","Nebraska","summer",0.211076174054164
"South Dakota","Nebraska","summer",0.374812312312312
"Tennessee","Nebraska","summer",0.258971871968962
"Texas","Nebraska","summer",0.176764276898912
"Utah","Nebraska","summer",0.193726474278545
"Vermont","Nebraska","summer",0.254220779220779
"Virginia","Nebraska","summer",0.239407134483336
"Washington","Nebraska","summer",0.14328821450125
"West Virginia","Nebraska","summer",0.273235329850565
"Wisconsin","Nebraska","summer",0.319128484460109
"Wyoming","Nebraska","summer",0.198710717163578
"Alabama","Nevada","summer",0.0611177525403467
"Alaska","Nevada","summer",0.0762470602797376
"Arizona","Nevada","summer",0.232099907493062
"Arkansas","Nevada","summer",0.0800732318365774
"California","Nevada","summer",0.18014324524574
"Colorado","Nevada","summer",0.229039714225678
"Connecticut","Nevada","summer",0.0769743101807802
"Delaware","Nevada","summer",0.0854938661945112
"Florida","Nevada","summer",0.0509983466870151
"Georgia","Nevada","summer",0.0652835629605896
"Hawaii","Nevada","summer",0.0392764217569074
"Idaho","Nevada","summer",0.284525048312769
"Illinois","Nevada","summer",0.0861312637084528
"Indiana","Nevada","summer",0.0820338342311691
"Iowa","Nevada","summer",0.102939321306926
"Kansas","Nevada","summer",0.115297092288243
"Kentucky","Nevada","summer",0.0761716822890972
"Louisiana","Nevada","summer",0.0728509463722398
"Maine","Nevada","summer",0.0835051546391753
"Maryland","Nevada","summer",0.0712470153277363
"Massachusetts","Nevada","summer",0.0717960187877432
"Michigan","Nevada","summer",0.0891163883527733
"Minnesota","Nevada","summer",0.0999251497005988
"Mississippi","Nevada","summer",0.0687343671835918
"Missouri","Nevada","summer",0.0865198918501352
"Montana","Nevada","summer",0.223767013025026
"Nebraska","Nevada","summer",0.141090719770923
"New Hampshire","Nevada","summer",0.083268134570247
"New Jersey","Nevada","summer",0.0761975676346488
"New Mexico","Nevada","summer",0.242654452016534
"New York","Nevada","summer",0.0692868462757528
"North Carolina","Nevada","summer",0.0625206748263315
"North Dakota","Nevada","summer",0.140003733432892
"Ohio","Nevada","summer",0.0760836617156714
"Oklahoma","Nevada","summer",0.107300884955752
"Oregon","Nevada","summer",0.202805648457822
"Pennsylvania","Nevada","summer",0.0719826023921711
"Rhode Island","Nevada","summer",0.0899526564965807
"South Carolina","Nevada","summer",0.0682581465008623
"South Dakota","Nevada","summer",0.16742819843342
"Tennessee","Nevada","summer",0.0733199262611027
"Texas","Nevada","summer",0.087383714853141
"Utah","Nevada","summer",0.374779281930547
"Vermont","Nevada","summer",0.0787981859410431
"Virginia","Nevada","summer",0.069835466179159
"Washington","Nevada","summer",0.166458741757263
"West Virginia","Nevada","summer",0.0760960334029228
"Wisconsin","Nevada","summer",0.090420769919427
"Wyoming","Nevada","summer",0.24031404676566
"Alabama","New Hampshire","summer",0.221299696631008
"Alaska","New Hampshire","summer",0.134005096131573
"Arizona","New Hampshire","summer",0.0836716283265674
"Arkansas","New Hampshire","summer",0.242301867743564
"California","New Hampshire","summer",0.0828097239675868
"Colorado","New Hampshire","summer",0.173976876491099
"Connecticut","New Hampshire","summer",0.474815870753148
"Delaware","New Hampshire","summer",0.335402869757174
"Florida","New Hampshire","summer",0.131048645873444
"Georgia","New Hampshire","summer",0.249891464791178
"Hawaii","New Hampshire","summer",0.0309816284378737
"Idaho","New Hampshire","summer",0.159442724458204
"Illinois","New Hampshire","summer",0.330951700485853
"Indiana","New Hampshire","summer",0.339991454817347
"Iowa","New Hampshire","summer",0.304388174466393
"Kansas","New Hampshire","summer",0.230063251891356
"Kentucky","New Hampshire","summer",0.320026393929396
"Louisiana","New Hampshire","summer",0.188864628820961
"Maine","New Hampshire","summer",0.548705631171604
"Maryland","New Hampshire","summer",0.357091172214182
"Massachusetts","New Hampshire","summer",0.436849925705795
"Michigan","New Hampshire","summer",0.428064123376623
"Minnesota","New Hampshire","summer",0.395591269410359
"Mississippi","New Hampshire","summer",0.205403745778324
"Missouri","New Hampshire","summer",0.289473684210526
"Montana","New Hampshire","summer",0.168375540457072
"Nebraska","New Hampshire","summer",0.24469964664311
"Nevada","New Hampshire","summer",0.083268134570247
"New Jersey","New Hampshire","summer",0.37976912541577
"New Mexico","New Hampshire","summer",0.110010901162791
"New York","New Hampshire","summer",0.373919694072658
"North Carolina","New Hampshire","summer",0.28702175543886
"North Dakota","New Hampshire","summer",0.164027149321267
"Ohio","New Hampshire","summer",0.358075113202522
"Oklahoma","New Hampshire","summer",0.206958428870501
"Oregon","New Hampshire","summer",0.151348692301386
"Pennsylvania","New Hampshire","summer",0.383141762452107
"Rhode Island","New Hampshire","summer",0.433766233766234
"South Carolina","New Hampshire","summer",0.243716163959783
"South Dakota","New Hampshire","summer",0.200698588269539
"Tennessee","New Hampshire","summer",0.306492530301607
"Texas","New Hampshire","summer",0.127167927538469
"Utah","New Hampshire","summer",0.130251190991771
"Vermont","New Hampshire","summer",0.515562552985346
"Virginia","New Hampshire","summer",0.324629380053908
"Washington","New Hampshire","summer",0.171622068054179
"West Virginia","New Hampshire","summer",0.409068445762293
"Wisconsin","New Hampshire","summer",0.414597762386787
"Wyoming","New Hampshire","summer",0.124210243312273
"Alabama","New Jersey","summer",0.364062729004837
"Alaska","New Jersey","summer",0.0824180361714427
"Arizona","New Jersey","summer",0.098983513077972
"Arkansas","New Jersey","summer",0.353639514731369
"California","New Jersey","summer",0.106749041995777
"Colorado","New Jersey","summer",0.16519600752206
"Connecticut","New Jersey","summer",0.497477391718229
"Delaware","New Jersey","summer",0.416040100250627
"Florida","New Jersey","summer",0.234014968471919
"Georgia","New Jersey","summer",0.387683146595628
"Hawaii","New Jersey","summer",0.040565807657914
"Idaho","New Jersey","summer",0.12370867768595
"Illinois","New Jersey","summer",0.439623584277149
"Indiana","New Jersey","summer",0.436034404708013
"Iowa","New Jersey","summer",0.3072642353175
"Kansas","New Jersey","summer",0.2751975332434
"Kentucky","New Jersey","summer",0.418820042604427
"Louisiana","New Jersey","summer",0.299490229396771
"Maine","New Jersey","summer",0.371381306865178
"Maryland","New Jersey","summer",0.553463919274146
"Massachusetts","New Jersey","summer",0.494313210848644
"Michigan","New Jersey","summer",0.427598095550813
"Minnesota","New Jersey","summer",0.340741355004561
"Mississippi","New Jersey","summer",0.311495351464072
"Missouri","New Jersey","summer",0.400948036848225
"Montana","New Jersey","summer",0.116803636999475
"Nebraska","New Jersey","summer",0.2537100456621
"Nevada","New Jersey","summer",0.0761975676346488
"New Hampshire","New Jersey","summer",0.37976912541577
"New Mexico","New Jersey","summer",0.11170745670531
"New York","New Jersey","summer",0.497220854147611
"North Carolina","New Jersey","summer",0.450783077032103
"North Dakota","New Jersey","summer",0.118090986394558
"Ohio","New Jersey","summer",0.484802552852014
"Oklahoma","New Jersey","summer",0.294418799832144
"Oregon","New Jersey","summer",0.147323198942498
"Pennsylvania","New Jersey","summer",0.512883145536207
"Rhode Island","New Jersey","summer",0.381485913194822
"South Carolina","New Jersey","summer",0.376403538618578
"South Dakota","New Jersey","summer",0.158453525641026
"Tennessee","New Jersey","summer",0.431623576357137
"Texas","New Jersey","summer",0.22607934655776
"Utah","New Jersey","summer",0.11665854846566
"Vermont","New Jersey","summer",0.396189804198271
"Virginia","New Jersey","summer",0.514756184869939
"Washington","New Jersey","summer",0.158842614050189
"West Virginia","New Jersey","summer",0.431586113002042
"Wisconsin","New Jersey","summer",0.394051419929424
"Wyoming","New Jersey","summer",0.0843004363568842
"Alabama","New Mexico","summer",0.0982799369747899
"Alaska","New Mexico","summer",0.0741839762611276
"Arizona","New Mexico","summer",0.390854033178267
"Arkansas","New Mexico","summer",0.127102650365143
"California","New Mexico","summer",0.144323645341534
"Colorado","New Mexico","summer",0.350902184235518
"Connecticut","New Mexico","summer",0.108921992631748
"Delaware","New Mexico","summer",0.115125966074476
"Florida","New Mexico","summer",0.0811960962324104
"Georgia","New Mexico","summer",0.0994858969014867
"Hawaii","New Mexico","summer",0.0378434914899686
"Idaho","New Mexico","summer",0.199441520781871
"Illinois","New Mexico","summer",0.135170990566038
"Indiana","New Mexico","summer",0.120590121872996
"Iowa","New Mexico","summer",0.145092460881935
"Kansas","New Mexico","summer",0.1821875
"Kentucky","New Mexico","summer",0.113653320069634
"Louisiana","New Mexico","summer",0.109731876861966
"Maine","New Mexico","summer",0.111328957463132
"Maryland","New Mexico","summer",0.108226567768038
"Massachusetts","New Mexico","summer",0.105783069475337
"Michigan","New Mexico","summer",0.125744155655583
"Minnesota","New Mexico","summer",0.143371757925072
"Mississippi","New Mexico","summer",0.102035708326381
"Missouri","New Mexico","summer",0.138101924506484
"Montana","New Mexico","summer",0.201478539115083
"Nebraska","New Mexico","summer",0.203281483059876
"Nevada","New Mexico","summer",0.242654452016534
"New Hampshire","New Mexico","summer",0.110010901162791
"New Jersey","New Mexico","summer",0.11170745670531
"New York","New Mexico","summer",0.104435966061158
"North Carolina","New Mexico","summer",0.098133049745953
"North Dakota","New Mexico","summer",0.149208039398376
"Ohio","New Mexico","summer",0.114613180515759
"Oklahoma","New Mexico","summer",0.199751861042184
"Oregon","New Mexico","summer",0.152969227330303
"Pennsylvania","New Mexico","summer",0.109082756853702
"Rhode Island","New Mexico","summer",0.110483622548516
"South Carolina","New Mexico","summer",0.101471607982125
"South Dakota","New Mexico","summer",0.19385867554569
"Tennessee","New Mexico","summer",0.112998040496408
"Texas","New Mexico","summer",0.215387019481196
"Utah","New Mexico","summer",0.298971328518275
"Vermont","New Mexico","summer",0.110005571917536
"Virginia","New Mexico","summer",0.107117506614183
"Washington","New Mexico","summer",0.147043701799486
"West Virginia","New Mexico","summer",0.108367153095588
"Wisconsin","New Mexico","summer",0.132614555256065
"Wyoming","New Mexico","summer",0.208240809277079
"Alabama","New York","summer",0.30405013345712
"Alaska","New York","summer",0.100823979757348
"Arizona","New York","summer",0.0951004260499087
"Arkansas","New York","summer",0.284094654274603
"California","New York","summer",0.127453729669097
"Colorado","New York","summer",0.175397292525015
"Connecticut","New York","summer",0.462560656961553
"Delaware","New York","summer",0.2914719178607
"Florida","New York","summer",0.191562965454283
"Georgia","New York","summer",0.313702801461632
"Hawaii","New York","summer",0.0342044819666025
"Idaho","New York","summer",0.125807095786461
"Illinois","New York","summer",0.438865074505001
"Indiana","New York","summer",0.400241408690713
"Iowa","New York","summer",0.268640023859231
"Kansas","New York","summer",0.226255380200861
"Kentucky","New York","summer",0.349683321604504
"Louisiana","New York","summer",0.228042056673933
"Maine","New York","summer",0.394772018416753
"Maryland","New York","summer",0.492095526404305
"Massachusetts","New York","summer",0.545305676855895
"Michigan","New York","summer",0.503537568982595
"Minnesota","New York","summer",0.398310409830343
"Mississippi","New York","summer",0.232379713914174
"Missouri","New York","summer",0.34592582379705
"Montana","New York","summer",0.126506840037925
"Nebraska","New York","summer",0.221521256004015
"Nevada","New York","summer",0.0692868462757528
"New Hampshire","New York","summer",0.373919694072658
"New Jersey","New York","summer",0.497220854147611
"New Mexico","New York","summer",0.104435966061158
"North Carolina","New York","summer",0.410632500434808
"North Dakota","New York","summer",0.102007970570202
"Ohio","New York","summer",0.511637293152159
"Oklahoma","New York","summer",0.237358829568789
"Oregon","New York","summer",0.163896659535955
"Pennsylvania","New York","summer",0.567214897376648
"Rhode Island","New York","summer",0.294862772695285
"South Carolina","New York","summer",0.282295732292533
"South Dakota","New York","summer",0.143683274021352
"Tennessee","New York","summer",0.375326200417537
